"tucaseid","age","sex","edu","race","hispanic","metro","social_time","num_children","weekly_earn","diary_date","famincome","hh_size"
20141211141850,40,"M","2. high school diploma","White only","No","No",114,4,NA,20141203,"15. $100,000 to $149,999",5
20141211141853,47,"F","5. bachelor's degree","Other","No","Yes",130,0,1000,20141219,"12. $50,000 to $59,999",1
20141211141860,80,"M","5. bachelor's degree","White only","No","Yes",685,0,NA,20141214,"12. $50,000 to $59,999",1
20141211141876,54,"F","1. < high school diploma","White only","Yes","Yes",540,0,NA,20141206,"4. $10,000 to $12,499",2
20141211141880,30,"M","3. some college","White only","No","Yes",285,2,1200,20141203,"14. $75,000 to $99,999",4
20141211141888,46,"M","2. high school diploma","White only","No","Yes",195,0,1050,20141202,"14. $75,000 to $99,999",2
20141211141895,37,"F","5. bachelor's degree","White only","No","Yes",105,2,1200,20141213,"15. $100,000 to $149,999",4
20141211141896,74,"F","2. high school diploma","White only","No","No",240,0,NA,20141217,"4. $10,000 to $12,499",1
20141211141897,38,"F","7. professional degree","White only","No","Yes",282,1,NA,20141218,"16. >= $150,000",3
20141211141903,19,"M","2. high school diploma","White only","No","Yes",232,2,150,20141221,"11. $40,000 to $49,999",4
20141211141915,66,"M","2. high school diploma","Black only","No","No",910,0,NA,20141228,"4. $10,000 to $12,499",2
20141211141917,62,"F","2. high school diploma","Black only","No","Yes",185,3,NA,20141205,"9. $30,000 to $34,999",5
20141211141921,29,"M","5. bachelor's degree","White only","No","Yes",0,0,807.69,20141229,"14. $75,000 to $99,999",2
20141211141924,17,"M","1. < high school diploma","White only","No","Yes",90,3,120,20141217,"12. $50,000 to $59,999",5
20141211141926,85,"F","3. some college","White only","No","Yes",415,0,NA,20141202,"6. $15,000 to $19,999",1
20141211141934,46,"M","2. high school diploma","White only","No","Yes",567,0,760,20141220,"14. $75,000 to $99,999",2
20141211141938,41,"F","3. some college","White only","No","Yes",133,0,555.55,20141209,"13. $60,000 to $74,999",1
20141211141939,70,"F","2. high school diploma","White only","No","Yes",748,1,NA,20141207,"11. $40,000 to $49,999",4
20141211141946,19,"M","1. < high school diploma","White only","No","Yes",128,2,300,20141215,"14. $75,000 to $99,999",5
20141211141956,63,"M","7. professional degree","White only","No","Yes",720,0,NA,20141220,"16. >= $150,000",2
20141211141971,79,"F","3. some college","White only","No","Yes",459,0,NA,20141206,"8. $25,000 to $29,999",1
20141211141978,54,"F","2. high school diploma","White only","No","No",300,0,NA,20141209,"13. $60,000 to $74,999",4
20141211141979,77,"F","4. associate degree","Black only","No","Yes",603,0,NA,20141219,"6. $15,000 to $19,999",1
20141211141982,67,"F","2. high school diploma","Black only","No","Yes",0,1,NA,20141210,"10. $35,000 to $39,999",4
20141211141986,61,"F","2. high school diploma","Black only","No","Yes",430,0,300,20141221,"13. $60,000 to $74,999",2
20141211141987,74,"M","6. master's degree","White only","No","Yes",480,0,NA,20141206,"4. $10,000 to $12,499",2
20141211141988,57,"M","3. some college","White only","No","Yes",305,0,880,20141209,"14. $75,000 to $99,999",2
20141211141990,34,"F","4. associate degree","White only","No","Yes",0,1,1153.84,20141203,"16. >= $150,000",3
20141211141991,68,"F","5. bachelor's degree","White only","Yes","Yes",174,0,NA,20141216,"15. $100,000 to $149,999",1
20141211141993,21,"F","3. some college","White only","No","Yes",330,0,NA,20141214,"14. $75,000 to $99,999",4
20141211141998,58,"M","2. high school diploma","White only","No","Yes",460,0,640,20141201,"13. $60,000 to $74,999",2
20141211141999,58,"M","5. bachelor's degree","White only","No","Yes",800,0,333.33,20141228,"1. < $5,000",1
20141211142002,17,"M","1. < high school diploma","White only","No","Yes",0,3,82.5,20141215,"13. $60,000 to $74,999",5
20141211142003,71,"F","4. associate degree","White only","No","Yes",600,0,NA,20141214,"11. $40,000 to $49,999",1
20141211142016,65,"M","5. bachelor's degree","White only","No","Yes",200,0,NA,20141212,"13. $60,000 to $74,999",1
20141211142018,54,"M","5. bachelor's degree","White only","No","Yes",275,2,1923.05,20141207,"15. $100,000 to $149,999",4
20141211142020,56,"M","2. high school diploma","White only","No","Yes",120,0,865.38,20141203,"13. $60,000 to $74,999",1
20141211142023,18,"F","1. < high school diploma","White only","Yes","No",280,0,124,20141206,"12. $50,000 to $59,999",4
20141211142025,18,"F","2. high school diploma","White only","Yes","Yes",505,1,NA,20141217,"13. $60,000 to $74,999",3
20141211142037,37,"F","1. < high school diploma","White only","Yes","Yes",0,1,544.61,20141209,"7. $20,000 to $24,999",4
20141211142040,62,"F","3. some college","White only","No","Yes",390,0,NA,20141201,"6. $15,000 to $19,999",1
20141211142045,34,"F","5. bachelor's degree","White only","No","No",390,1,1362,20141213,"15. $100,000 to $149,999",3
20141211142046,23,"M","3. some college","White only","No","Yes",398,0,231.25,20141213,"6. $15,000 to $19,999",1
20141211142047,56,"F","2. high school diploma","White only","No","No",30,3,NA,20141203,"12. $50,000 to $59,999",6
20141211142049,23,"F","5. bachelor's degree","White only","No","Yes",215,0,800,20141214,"16. >= $150,000",2
20141211142053,33,"F","3. some college","White only","No","Yes",374,2,234,20141206,"4. $10,000 to $12,499",3
20141211142055,29,"M","8. doctoral degree","White only","No","Yes",275,0,700,20141204,"11. $40,000 to $49,999",2
20141211142063,85,"M","7. professional degree","White only","No","Yes",713,0,NA,20141207,"12. $50,000 to $59,999",2
20141211142066,66,"F","5. bachelor's degree","Black only","No","Yes",180,0,NA,20141218,"12. $50,000 to $59,999",1
20141211142068,29,"M","2. high school diploma","White only","No",NA,140,2,2777.77,20141216,"14. $75,000 to $99,999",4
20141211142071,41,"M","5. bachelor's degree","White only","No","Yes",295,2,1346.15,20141214,"12. $50,000 to $59,999",4
20141211142074,60,"F","3. some college","White only","No","No",120,0,677.2,20141213,"12. $50,000 to $59,999",2
20141211142075,77,"F","2. high school diploma","White only","No","Yes",268,0,NA,20141210,"10. $35,000 to $39,999",2
20141211142086,74,"F","4. associate degree","White only","No","Yes",418,0,NA,20141214,"11. $40,000 to $49,999",1
20141211142090,56,"F","1. < high school diploma","White only","No","Yes",715,0,875,20141226,"3. $7,500 to $9,999",1
20141211142094,72,"M","5. bachelor's degree","White only","No","Yes",617,0,NA,20141210,"15. $100,000 to $149,999",2
20141211142098,55,"M","2. high school diploma","White only","Yes","Yes",0,0,NA,20141201,"14. $75,000 to $99,999",2
20141211142100,48,"F","1. < high school diploma","Black only","No","Yes",445,0,NA,20141214,"3. $7,500 to $9,999",2
20141211142108,63,"F","2. high school diploma","White only","No","Yes",75,6,250,20141222,"10. $35,000 to $39,999",10
20141211142109,46,"F","4. associate degree","White only","No","Yes",105,1,500,20141210,"13. $60,000 to $74,999",3
20141211142112,26,"F","5. bachelor's degree","White only","No","Yes",15,0,576.92,20141207,"13. $60,000 to $74,999",2
20141211142113,58,"M","6. master's degree","White only","Yes","Yes",130,0,923.07,20141217,"14. $75,000 to $99,999",3
20141211142114,61,"F","2. high school diploma","White only","No","Yes",392,0,NA,20141217,"10. $35,000 to $39,999",2
20141211142118,47,"M","2. high school diploma","White only","No","Yes",415,1,NA,20141220,"8. $25,000 to $29,999",2
20141211142125,33,"F","2. high school diploma","White only","No","No",282,2,NA,20141205,"1. < $5,000",3
20141211142135,24,"F","2. high school diploma","White only","Yes","Yes",220,0,NA,20141209,"14. $75,000 to $99,999",4
20141211142137,35,"M","3. some college","Black only","No","Yes",0,3,384.61,20141216,"8. $25,000 to $29,999",5
20141211142138,78,"M","5. bachelor's degree","White only","No","Yes",453,0,NA,20141213,"9. $30,000 to $34,999",2
20141211142139,58,"F","2. high school diploma","White only","No","No",120,0,NA,20141220,"12. $50,000 to $59,999",2
20141211142140,19,"F","2. high school diploma","Asian only","No","Yes",76,2,378,20141213,"12. $50,000 to $59,999",7
20141211142146,58,"F","2. high school diploma","White only","Yes","Yes",150,0,961.53,20141222,"15. $100,000 to $149,999",4
20141211142148,32,"M","6. master's degree","White only","No","Yes",660,0,1807.69,20141214,"14. $75,000 to $99,999",2
20141211142150,41,"M","6. master's degree","Black only","No","Yes",255,0,730.76,20141209,"11. $40,000 to $49,999",1
20141211142156,54,"M","4. associate degree","White only","No","No",225,0,305.6,20141220,"5. $12,500 to $14,999",1
20141211142164,80,"F","2. high school diploma","White only","No","Yes",130,0,NA,20141214,"4. $10,000 to $12,499",1
20141211142165,57,"M","3. some college","White only","No","Yes",500,0,NA,20141203,"11. $40,000 to $49,999",3
20141211142171,15,"F","1. < high school diploma","White only","No","Yes",80,3,NA,20141206,"16. >= $150,000",5
20141211142172,55,"F","1. < high school diploma","White only","Yes","Yes",386,0,NA,20141207,"4. $10,000 to $12,499",3
20141211142177,18,"M","2. high school diploma","White only","Yes","Yes",0,0,469.2,20141212,"13. $60,000 to $74,999",5
20141211142178,58,"F","2. high school diploma","Black only","No","Yes",665,0,NA,20141214,"3. $7,500 to $9,999",1
20141211142181,64,"F","5. bachelor's degree","White only","No","Yes",250,0,NA,20141203,"4. $10,000 to $12,499",1
20141211142183,55,"M","5. bachelor's degree","White only","No","Yes",555,0,2884.61,20141221,"16. >= $150,000",2
20141211142192,66,"F","2. high school diploma","Black only","No","Yes",460,0,NA,20141214,"9. $30,000 to $34,999",2
20141211142195,85,"F","2. high school diploma","White only","No","Yes",275,0,NA,20141202,"12. $50,000 to $59,999",2
20141211142198,51,"F","3. some college","White only","No","Yes",513,0,NA,20141205,"13. $60,000 to $74,999",2
20141211142199,21,"M","2. high school diploma","White only","Yes","Yes",390,1,NA,20141210,"12. $50,000 to $59,999",6
20141211142203,74,"F","4. associate degree","White only","No","Yes",150,0,NA,20141220,"8. $25,000 to $29,999",2
20141211142205,62,"M","5. bachelor's degree","White only","No","Yes",90,0,NA,20141220,"14. $75,000 to $99,999",2
20141211142209,67,"M","6. master's degree","White only","No","Yes",750,0,NA,20141207,"13. $60,000 to $74,999",2
20141211142212,29,"F","5. bachelor's degree","White only","No","Yes",75,2,711.6,20141202,"12. $50,000 to $59,999",4
20141211142213,71,"M","3. some college","White only","No","Yes",630,0,NA,20141205,"10. $35,000 to $39,999",1
20141211142217,73,"F","5. bachelor's degree","White only","No","Yes",335,0,NA,20141206,"13. $60,000 to $74,999",1
20141211142222,15,"M","1. < high school diploma","White only","No","Yes",60,1,NA,20141208,"11. $40,000 to $49,999",3
20141211142223,44,"M","5. bachelor's degree","White only","No","Yes",165,2,2307.69,20141216,"16. >= $150,000",4
20141211142226,85,"F","2. high school diploma","White only","No","Yes",360,0,NA,20141213,"6. $15,000 to $19,999",1
20141211142228,62,"F","2. high school diploma","White only","Yes","Yes",380,0,NA,20141214,"8. $25,000 to $29,999",2
20141211142230,66,"M","5. bachelor's degree","White only","No","Yes",120,0,384.61,20141220,"10. $35,000 to $39,999",1
20141211142241,45,"F","3. some college","White only","No",NA,165,1,750,20141202,"14. $75,000 to $99,999",4
20141211142248,53,"M","6. master's degree","White only","No","Yes",60,1,2307.69,20141212,"15. $100,000 to $149,999",3
20141211142249,66,"F","2. high school diploma","Black only","No","No",200,0,NA,20141212,"4. $10,000 to $12,499",1
20141211142253,53,"F","4. associate degree","White only","No","No",545,0,NA,20141213,"2. $5,000-$7,499",2
20141211142258,30,"F","2. high school diploma","Black only","No","Yes",65,3,405.3,20141222,"5. $12,500 to $14,999",4
20141211142263,65,"M","8. doctoral degree","White only","No","Yes",150,0,2884.61,20141216,"16. >= $150,000",2
20141211142265,64,"M","1. < high school diploma","White only","No","No",215,0,1200,20141204,"12. $50,000 to $59,999",2
20141211142271,15,"F","1. < high school diploma","White only","No","Yes",470,1,NA,20141228,"9. $30,000 to $34,999",2
20141211142275,57,"M","6. master's degree","White only","No","Yes",220,0,1350,20141204,"15. $100,000 to $149,999",1
20141211142277,58,"F","2. high school diploma","White only","No","Yes",240,0,NA,20141214,"15. $100,000 to $149,999",2
20141211142285,50,"F","5. bachelor's degree","White only","No","Yes",495,1,1250,20141214,"13. $60,000 to $74,999",4
20141211142292,28,"F","3. some college","White only","No","Yes",165,1,NA,20141214,"13. $60,000 to $74,999",3
20141211142299,30,"F","5. bachelor's degree","White only","No","Yes",285,0,2307.69,20141215,"15. $100,000 to $149,999",1
20141211142303,52,"M","4. associate degree","White only","No","Yes",442,0,1538,20141214,"7. $20,000 to $24,999",1
20141211142314,16,"M","1. < high school diploma","Black only","No","No",194,1,NA,20141218,"13. $60,000 to $74,999",3
20141211142315,56,"F","1. < high school diploma","White only","No","No",923,0,NA,20141216,"9. $30,000 to $34,999",2
20141211142317,36,"F","5. bachelor's degree","White only","No","Yes",70,2,1961.53,20141210,"16. >= $150,000",4
20141211142318,71,"F","6. master's degree","White only","No","No",0,0,76.84,20141206,"12. $50,000 to $59,999",1
20141211142320,49,"M","2. high school diploma","White only","No","Yes",165,0,540,20141207,"10. $35,000 to $39,999",3
20141211142324,35,"M","5. bachelor's degree","White only","No","Yes",385,0,553.84,20141206,"8. $25,000 to $29,999",1
20141211142332,37,"M","2. high school diploma","White only","No","Yes",315,2,200,20141212,"12. $50,000 to $59,999",4
20141211142334,74,"F","6. master's degree","White only","No","Yes",275,0,NA,20141204,"13. $60,000 to $74,999",1
20141211142336,34,"M","2. high school diploma","White only","No","No",113,0,1015.38,20141208,"9. $30,000 to $34,999",1
20141211142343,19,"F","2. high school diploma","White only","Yes","No",385,2,NA,20141201,"12. $50,000 to $59,999",5
20141211142352,58,"M","4. associate degree","White only","No","Yes",350,1,1053,20141228,"16. >= $150,000",3
20141211142353,31,"F","2. high school diploma","Asian only","No","Yes",0,0,350,20141220,"6. $15,000 to $19,999",2
20141211142355,78,"M","6. master's degree","White only","No","No",645,0,173,20141213,"5. $12,500 to $14,999",2
20141211142356,26,"M","3. some college","White only","Yes","Yes",110,0,712,20141208,"15. $100,000 to $149,999",2
20141211142357,31,"M","4. associate degree","White only","No","Yes",450,2,1250,20141207,"13. $60,000 to $74,999",3
20141211142360,78,"F","4. associate degree","White only","No","Yes",428,0,NA,20141202,"10. $35,000 to $39,999",2
20141211142362,48,"M","1. < high school diploma","White only","No","Yes",340,0,NA,20141206,"1. < $5,000",1
20141211142364,18,"F","3. some college","Black only","No","Yes",345,1,NA,20141230,"15. $100,000 to $149,999",4
20141211142365,34,"M","2. high school diploma","White only","No","No",80,3,961.53,20141217,"12. $50,000 to $59,999",5
20141211142370,68,"M","1. < high school diploma","White only","No","No",609,0,NA,20141212,"6. $15,000 to $19,999",2
20141211142373,63,"F","5. bachelor's degree","White only","No","Yes",0,0,NA,20141208,"10. $35,000 to $39,999",2
20141211142374,23,"M","3. some college","White only","No","No",234,0,800,20141208,"10. $35,000 to $39,999",2
20141211142375,28,"M","4. associate degree","White only","No","Yes",503,0,524,20141228,"14. $75,000 to $99,999",2
20141211142377,68,"F","2. high school diploma","White only","No","No",510,0,NA,20141205,"8. $25,000 to $29,999",1
20141211142378,54,"F","4. associate degree","White only","No","Yes",410,0,NA,20141214,"12. $50,000 to $59,999",2
20141211142381,67,"F","2. high school diploma","White only","No","Yes",738,0,NA,20141222,"6. $15,000 to $19,999",1
20141211142388,26,"M","5. bachelor's degree","White only","No","Yes",490,0,800,20141213,"12. $50,000 to $59,999",2
20141211142392,54,"F","1. < high school diploma","White only","No","No",670,0,408.8,20141213,"10. $35,000 to $39,999",2
20141211142395,37,"M","2. high school diploma","White only","No","Yes",327,0,865.38,20141205,"11. $40,000 to $49,999",1
